"Month","Longitude","Latitude","Location","Crime type","City-Town-Village","Population"
"2015-01",-6.025131,54.553558,"Juniper Square","CDAR","DUNMURRY",NA
"2015-01",-5.991117,54.588587,"Monagh Crescent","ASBO","BELFAST",335665
"2015-01",-5.964467,54.616354,"Cranbrook Court","ASBO","BELFAST",335665
"2015-01",-5.728908,54.360288,"Greystown Road","DRUG","DOWNPATRICK",11012
"2015-01",-7.550678,54.710277,"Drumnabey Park","CDAR","SPAMOUNT",356
"2015-01",-6.245417,54.586981,"Ballyvannon Road","ASBO",NA,NA
"2015-01",-5.934292,54.600173,"Berry Street","OTTH","BELFAST",335665
"2015-01",-5.930747,54.602952,"Royal Avenue","ASBO","BELFAST",335665
"2015-01",-5.945826,54.596084,"Marchioness Green","VISO","BELFAST",335665
"2015-01",-6.271047,54.864811,"Corlea Gardens","ASBO","BALLYMENA",30265
"2015-01",-5.925779,54.586208,"Dudley Street","BURG","BELFAST",335665
"2015-01",-5.911929,54.673916,"Princes Crescent","VISO","NEWTOWNABBEY",118261
"2015-01",-7.323343,55.030072,"Brookdale Park","ASBO","LONDONDERRY",NA
"2015-01",-6.374607,54.852505,"Quarry Heights","VISO","NEWTOWNARDS",28654
"2015-01",-6.746099,54.501112,"Cedar Ridge","VISO","DUNGANNON",15987
"2015-01",-5.800383,54.729113,"Glynn Park Close","ASBO","CARRICKFERGUS",28653
"2015-01",-6.025301,54.51869,"Hilden Court","VISO","LISBURN",121654
"2015-01",-6.454428,54.413128,"Armagh Road","ASBO","NEWTOWNHAMILTON",2903
"2015-01",-5.928592,54.599366,"Corn Market","POSW","NEWRY",27234
"2015-01",-6.692945,54.253402,"Glen Road","BURG","GARVAGH",1291
"2015-01",-6.028937,54.551553,"Lagmore Grove","DRUG","DUNMURRY",NA
"2015-01",-5.823018,54.851188,"High Street","CDAR","HOLYWOOD",12657
"2015-01",-5.665722,54.664711,"Albert Street","VISO","LARNE",33620
"2015-01",-6.33641,54.473041,"Brett Avenue","OTTH","LURGAN",28568
"2015-01",-7.452441,54.257872,"Sylvan Hill","ASBO","LISNASKEA",2744
"2015-01",-6.255361,55.206316,"Stroanshesk Park","OTTH","BALLYCASTLE",5765
"2015-01",-6.778072,55.15459,"Springvale Lane","VISO","CASTLEROCK",1288
"2015-01",-6.281551,54.509496,"Ballykeel Road","BURG","BALLYMARTIN",426
"2015-01",-6.050356,54.508881,"Manor Drive","ASBO","LISBURN",121654
"2015-01",-7.651615,54.345996,"Windmill Heights","ASBO","DUNGANNON",15987
"2015-01",-6.28645,54.347338,"Larchwood","CDAR","BANBRIDGE",14634
"2015-01",-6.028298,54.561912,"Laurelbank","ASBO","DUNMURRY",NA
"2015-01",-6.309187,54.747639,"Castle Drive","OTTH","CASTLEDAWSON",3369
"2015-01",-6.747356,54.654119,"Lissan Close","CDAR","BELFAST",335665
"2015-01",-7.320682,54.597535,"Shandon Park","VISO","BALLYMONEY",11365
"2015-01",-7.326597,54.999199,"Lower Road","VISO","MOUNTJOY",NA
"2015-01",-5.881321,54.583749,"Houston Park","ASBO","BROUGHSHANE",2965
"2015-01",-6.665689,54.34381,"Tullymore Downs","OTCR","ARMAGH",175621
"2015-01",-5.95929,54.59544,"Oakman Street","CDAR","BELFAST",335665
"2015-01",-7.4594,54.819119,"Ballycolman Estate","ASBO","STRABANE",17695
"2015-01",-6.269098,54.849942,"Lanntara","CDAR","BALLYMENA",30265
"2015-01",-7.318823,54.996883,"Foyle Street","VISO","LONDONDERRY",NA
"2015-01",-5.46331,54.44129,"Main Road","CDAR","PORTADOWN",22611
"2015-01",-5.923546,54.551946,"Castledillon Road","ASBO","BELFAST",335665
"2015-01",-6.706163,55.178246,"Lissadell Mews","ASBO","PORTSTEWART",7825
"2015-01",-7.184935,54.928131,"Gulf Road","ASBO","LONDONDERRY",NA
"2015-01",-5.552274,54.644239,"Rugby Crescent","ASBO","BANGOR",62789
"2015-01",-5.872153,54.595493,"Kerrsland Parade","SHOP","BELFAST",335665
"2015-01",-5.950512,54.610314,"Rosewood Street","SHOP","BELFAST",335665
"2015-01",-5.945368,54.614702,"Roseleigh Street","CDAR","BELFAST",335665
"2015-01",-7.356594,55.014156,"Barrs Lane","ASBO",NA,NA
"2015-01",-5.927784,54.603997,"Academy Street","ASBO","BELFAST",335665
"2015-01",-5.887876,54.395883,"Carlisle Park","ASBO","BALLYNAHINCH",5567
"2015-01",-5.717647,54.325858,"St. Patricks Drive","ASBO",NA,NA
"2015-01",-6.058297,54.500329,"Blaris Park","ASBO","LISBURN",121654
"2015-01",-6.269438,54.349593,"Bridge Street","OTCR","CUSHENDALL",1410
"2015-01",-6.053608,54.496022,"Springburn Park","ASBO","LISBURN",121654
"2015-01",-7.322908,55.001154,"Clarendon Street","VISO","LONDONDERRY",NA
"2015-01",-6.663339,54.841016,"King William Iii Crescent","ASBO","MAGHERA",8387
"2015-01",-5.934882,54.589437,"Donegall Road","VISO","BELFAST",335665
"2015-01",-6.423445,54.427327,"College Manor","ASBO","PORTADOWN",22611
"2015-01",-5.904098,54.557424,"Newton Park","ASBO","BELFAST",335665
"2015-01",-5.933906,54.599241,"College Court","ASBO","LIMAVADY",12128
"2015-01",-6.267384,54.351244,"Castlewellan Road","VISO","DROMARA",601
"2015-01",-5.674952,54.598387,"Abbeydale Avenue","VISO","NEWTOWNARDS",28654
"2015-01",-6.03862,54.559465,"Ardcaoin Avenue","OTTH","DUNMURRY",NA
"2015-01",-5.84076,54.641309,"Kinnegar Road","BURG","LURGAN",28568
"2015-01",-5.897336,54.677284,"Glenville Park","ASBO","NEWTOWNABBEY",118261
"2015-01",-6.294961,54.461861,"Belfast Road","ASBO","BANGOR",62789
"2015-01",-6.330574,54.45686,"Ardboe Drive","ASBO","LURGAN",28568
"2015-01",-7.320197,55.007131,"Rock Terrace","VISO","LONDONDERRY",NA
"2015-01",-5.935169,54.588355,"Lisburn Road","ASBO","BELFAST",335665
"2015-01",-6.739946,54.647727,"Limekiln Lane","ASBO","COOKSTOWN",10718
"2015-01",-6.333884,54.183644,"Downshire Court","BITH","NEWRY",27234
"2015-01",-5.998811,54.574294,"Tullymore Gardens","VISO","BELFAST",335665
"2015-01",-5.937532,54.609546,"Cranburn Street","ASBO","BELFAST",335665
"2015-01",-6.202372,54.722949,"Bush Park","ASBO","ANTRIM",21896
"2015-01",-5.935482,54.617013,"Atlantic Avenue","VISO","BELFAST",335665
"2015-01",-5.865693,54.595047,"Upper Newtownards Road","CDAR","BELFAST",335665
"2015-01",-6.044499,54.513512,"Railway Street","VISO","COMBER",9256
"2015-01",-5.689421,54.647824,"Rostrevor Way","VISO","BANGOR",62789
"2015-01",-6.353643,54.184086,"First Avenue","CDAR","NEWRY",27234
"2015-01",-6.443864,54.417529,"Thomas Street","ASBO","BALLYMENA",30265
"2015-01",-6.267757,54.883406,"Blacksgrove","PUBO","BALLYMENA",30265
"2015-01",-6.608162,54.755384,"Queen Street","ASBO","LONDONDERRY",NA
"2015-01",-6.941795,55.040395,"Glenview Drive","BURG","LIMAVADY",12128
"2015-01",-6.637117,55.196043,"Ballywillin Crescent","VISO","PORTRUSH",6621
"2015-01",-5.935936,54.612331,"Antrim Road","CDAR","TEMPLEPATRICK",1518
"2015-01",-5.671813,54.659042,"Railwayview Street","ASBO","BANGOR",62789
"2015-01",-5.900331,54.584979,"Willowholme Parade","BURG","BELFAST",335665
"2015-01",-6.066031,54.510139,"Ballinderry Road","VISO","LISBURN",121654
"2015-01",-5.717713,54.328824,"English Street","CDAR","ARMAGH",175621
"2015-01",-5.894279,54.589546,"Quinton Street","OTTH","BELFAST",335665
"2015-01",-7.474212,54.808153,"Turnberry Manor","ASBO","STRABANE",17695
"2015-01",-5.687575,54.641859,"Lord Warden'S Grange","VISO","BANGOR",62789
"2015-01",-5.671433,54.6581,"Abbey Street","DRUG","COLERAINE",24694
"2015-01",-6.225262,54.713466,"Lough Road","OTTH","LISBURN",121654
"2015-01",-6.064307,54.503822,"Lissue Court","OTTH","LISBURN",121654
"2015-01",-6.73935,54.554864,"Drumreagh Crescent","ASBO","DUNGANNON",15987
"2015-01",-6.388933,54.443322,"Parkmore","ASBO",NA,NA
"2015-01",-6.18698,54.710663,"Firmount Drive","ASBO","ANTRIM",21896
"2015-01",-6.253873,54.863586,"Stroma Drive","VISO","BALLYMENA",30265
"2015-01",-5.952694,54.569937,"Osborne Gardens","ASBO","BELFAST",335665
"2015-01",-5.873766,54.598999,"Belmont Avenue","OTTH","BELFAST",335665
"2015-01",-6.938965,55.037388,"Glenside Brae","BURG","LIMAVADY",12128
"2015-01",-5.863274,54.58539,"Ascot Mews","VISO","BELFAST",335665
"2015-01",-6.665336,54.341416,"Tullymore Downs","VISO","ARMAGH",175621
"2015-01",-5.91036,54.556184,"Breda Road","VISO","BELFAST",335665
"2015-01",-5.997012,54.754176,"Meadow Drive","ASBO","CLOGHY",1165
"2015-01",-6.366067,54.434929,"Old Fort Lodge","VISO","CRAIGAVON",17213
"2015-01",-7.320469,54.996614,"Shipquay Street","VISO","LONDONDERRY",NA
"2015-01",-7.319684,55.010667,"Barry Street","BURG","LONDONDERRY",NA
"2015-01",-6.212749,54.718511,"Mount Oriel Court","ASBO","ANTRIM",21896
"2015-01",-6.075274,54.526028,"Mourneview Crescent","ASBO","LISBURN",121654
"2015-01",-5.938649,54.609807,"Lincoln Avenue","ASBO","BELFAST",335665
"2015-01",-5.994035,54.996449,"Curragh Hill","VISO","CARNLOUGH",2136
"2015-01",-5.930154,54.597254,"Donegall Square North","ASBO","BELFAST",335665
"2015-01",-5.953215,54.600863,"Ashmore Place","ASBO","BELFAST",335665
"2015-01",-5.707588,54.316277,"Ballymote Park","ASBO","DOWNPATRICK",11012
"2015-01",-5.692815,54.593401,"Frances Street","OTTH","NEWTOWNARDS",28654
"2015-01",-5.884462,54.223023,"Dundrum Road","VISO","NEWCASTLE",7524
"2015-01",-6.275819,54.868688,"Thomas Street","SHOP","BALLYMENA",30265
"2015-01",-5.984648,54.584553,"Arizona Street","OTTH","BELFAST",335665
"2015-01",-6.369995,54.236843,"Tandragee Road","VECR","PORTADOWN",22611
"2015-01",-6.21334,54.597041,"Gobrana Road","CDAR",NA,NA
"2015-01",-5.919964,54.5722,"Haypark Gardens","ASBO","BELFAST",335665
"2015-01",-5.794507,54.583698,"Millars Forge","BURG","DUNDONALD",16257
"2015-01",-6.391521,54.196845,"Maytown Terrace","OTTH","BESSBROOK",2817
"2015-01",-5.926106,54.582198,"Carmel Street","ASBO","BELFAST",335665
"2015-01",-5.965587,54.627712,"Ballysillan Road","ROBY","BELFAST",335665
"2015-01",-6.528085,54.730235,"O'Neill Park","BURG","COOKSTOWN",10718
"2015-01",-5.63453,54.661842,"Churchill Crescent","VISO","BANGOR",62789
"2015-01",-6.596951,54.457022,"Moss Road","ASBO","BALLYCLARE",18675
"2015-01",-6.334844,54.464133,"Church Place","ASBO","LURGAN",28568
"2015-01",-5.897501,54.58767,"Ardgowan Street","VISO","BELFAST",335665
"2015-01",-6.954425,55.048553,"Roe Mill Road","ASBO","LIMAVADY",12128
"2015-01",-7.634071,54.342405,"The Point","SHOP","MAGHERAFELT",8387
"2015-01",-5.954435,54.607703,"Tennent Street","ASBO","BELFAST",335665
"2015-01",-6.017944,54.571051,"Larkspur Rise","OTTH","BELFAST",335665
"2015-01",-7.301364,54.173271,"Clones Road","VISO","NEWTOWNBUTLER",973
"2015-01",-5.933461,54.593357,"Hope Street","DRUG","BALLYMENA",30265
"2015-01",-5.910485,54.674852,"Princes Drive","BURG","NEWTOWNABBEY",118261
"2015-01",-6.009789,54.543881,"Elm Corner","VISO","DUNMURRY",NA
"2015-01",-7.309108,55.030333,"Carranbane Walk","ASBO","LONDONDERRY",NA
"2015-01",-5.958674,54.572491,"Lancefield Road","BURG","BELFAST",335665
"2015-01",-6.255361,55.206316,"Stroanshesk Park","VISO","BALLYCASTLE",5765
"2015-01",-6.745148,54.646838,"Burn Road","VISO","COLERAINE",24694
"2015-01",-5.986597,54.582052,"Denewood Park","VECR","BELFAST",335665
"2015-01",-5.671813,54.659042,"Railwayview Street","ASBO","BANGOR",62789
"2015-01",-6.221591,54.733502,"Tiree Street","CDAR","ANTRIM",21896
"2015-01",-6.637117,55.196043,"Ballywillin Crescent","VISO","PORTRUSH",6621
"2015-01",-7.276112,55.019883,"Gransha Park","VISO","BELFAST",335665
"2015-01",-5.848754,54.863273,"Walnut Road","ASBO","LARNE",33620
"2015-01",-6.305646,54.444015,"Waringstown Road","VISO","LURGAN",28568
"2015-01",-6.257406,54.354056,"Willow Grove","ASBO","BANBRIDGE",14634
"2015-01",-5.956973,54.558275,"Upper Malone Road","PUBO","DUNMURRY",NA
"2015-01",-5.685874,54.590546,"Lenamore Park","ASBO","NEWTOWNARDS",28654
"2015-01",-5.83061,54.799094,"Gleno Village","ASBO","LARNE",33620
"2015-01",-6.318852,54.455062,"Banbridge Road","ASBO","LURGAN",28568
"2015-01",-5.897518,54.402772,"High Street","ASBO","HOLYWOOD",12657
"2015-01",-6.251356,54.103575,"Jemesons Court","OTCR","WARRENPOINT",7651
"2015-01",-6.0354,54.514533,"Wesley Street","VISO","LISBURN",121654
"2015-01",-6.312705,54.457923,"Pines Park","ASBO","LURGAN",28568
"2015-01",-7.213844,54.980601,"Lettershendony Avenue","VISO","DRUMAHOE",1369
"2015-01",-6.271575,54.346677,"Old Kenlis Street","VISO","BANBRIDGE",14634
"2015-01",-5.945368,54.614702,"Roseleigh Street","VECR","BELFAST",335665
"2015-01",-5.676961,54.664424,"Princetown Road","VISO","BANGOR",62789
"2015-01",-5.966872,54.676755,"Mossgrove Park","VISO","NEWTOWNABBEY",118261
"2015-01",-6.034466,54.509881,"Gregg Street","OTTH","LISBURN",121654
"2015-01",-5.619869,54.672661,"Springwell Court","ASBO","GROOMSPORT",3151
"2015-01",-6.015081,54.565703,"Stewartstown Road","DRUG","COALISLAND",5789
"2015-01",-5.930305,54.598533,"Donegall Place","ASBO","LONDONDERRY",NA
"2015-01",-5.891325,54.677485,"Shore Road","VISO","GLYNN",2156
"2015-01",NA,NA,"No Location","OTCR",NA,NA
"2015-01",-7.445047,54.254263,"Main Street","ASBO","BALLYMONEY",11365
"2015-01",-5.96952,54.627724,"Silverstream Park","ASBO","BELFAST",335665
"2015-01",-6.22553,54.481086,"Main Street","OTTH","BALLYMONEY",11365
"2015-01",-5.474301,54.401999,"Newcastle Road","ASBO","KILKEEL",69258
"2015-01",-6.260737,55.200823,"Mcauley Park","ASBO",NA,NA
"2015-01",-5.920257,54.649898,"Newton Gardens","VISO","NEWTOWNABBEY",118261
"2015-01",-6.411636,54.439418,"Kernan Hill Manor","ASBO","PORTADOWN",22611
"2015-01",-6.657977,54.346383,"Culdee Street","VECR","ARMAGH",175621
"2015-01",-5.925804,54.602454,"Dunbar Street","DRUG","BELFAST",335665
"2015-01",-5.805676,54.594638,"Upper Newtownards Road","ASBO","BELFAST",335665
"2015-01",-5.936572,54.608029,"Annesley Street","SHOP","BELFAST",335665
"2015-01",-5.917333,54.575883,"Ormeau Road","OTTH","BELFAST",335665
"2015-01",-6.049774,54.510731,"Chapel Hill","VISO","LISBURN",121654
"2015-01",-6.028517,54.554503,"Altan Walk","OTTH","DUNMURRY",NA
"2015-01",-7.632441,54.356289,"Hillview Walk","ASBO","ENNISKILLEN",13826
"2015-01",-5.928735,54.609953,"Hardinge Place","CDAR","BELFAST",335665
"2015-01",-6.036021,54.527661,"Skyline Drive","CDAR","LISBURN",121654
"2015-01",-6.335673,54.863244,"Russellstown Road","ASBO","BALLYMENA",30265
"2015-01",-5.981282,54.596303,"Ballymurphy Drive","ASBO","BELFAST",335665
"2015-01",-5.984869,54.559399,"Porter Park","VISO","BELFAST",335665
"2015-01",-7.31798,54.995944,"Foyle Street","ASBO","LONDONDERRY",NA
"2015-01",-5.706197,54.756183,"Donegall Avenue","CDAR","BELFAST",335665
"2015-01",-5.930334,54.599189,"Castle Street","ASBO","DONAGHADEE",6926
"2015-01",-5.931088,54.602634,"Kent Street","ASBO","BELFAST",335665
"2015-01",-6.268107,54.343563,"Maryville Close","ASBO","BANBRIDGE",14634
"2015-01",-5.825836,54.730723,"Henly Road","ASBO","CARRICKFERGUS",28653
"2015-01",-5.945826,54.596084,"Marchioness Green","CDAR","BELFAST",335665
"2015-01",-7.278588,54.598109,"Hospital Road","VISO","MAGHERAFELT",8387
"2015-01",-6.321428,54.193148,"Carney Hall","BURG","NEWRY",27234
"2015-01",-5.905079,54.574468,"Knock Eden Crescent","ASBO","BELFAST",335665
"2015-01",-5.830809,54.459431,"Queens Park North","OTTH","SAINTFIELD",3354
"2015-01",-6.328661,54.471658,"Levin Road","OTTH","LURGAN",28568
"2015-01",-5.834315,54.641895,"Shore Road","ASBO","GLYNN",2156
"2015-01",-5.913227,54.603864,"Queens Road","OTTH","BELFAST",335665
"2015-01",-5.954806,54.599704,"Clonard Heights","VISO","BELFAST",335665
"2015-01",-5.938026,54.615691,"Allworthy Avenue","ASBO","BELFAST",335665
"2015-01",-6.122706,54.56787,"The Mews","ASBO","CASTLEDERG",2936
"2015-01",-5.992397,54.626704,"Thornberry Road","VISO","BELFAST",335665
"2015-01",-6.271318,54.883223,"Dunclug Gardens","VISO","BALLYMENA",30265
"2015-01",-5.807505,54.59486,"Upper Newtownards Road","ASBO","BELFAST",335665
"2015-01",-5.950338,54.615613,"Oldpark Avenue","ASBO","BELFAST",335665
"2015-01",-6.282285,54.354269,"Brookdale","VISO","LONDONDERRY",NA
"2015-01",-6.192257,54.509883,"Willow Lodge","DRUG","LISBURN",121654
"2015-01",-6.343336,54.177134,"Monaghan Street","ASBO","NEWRY",27234
"2015-01",-7.635666,54.474799,"Forthill Park","ASBO","NEWTOWNABBEY",118261
"2015-01",-6.748197,54.650454,"Millburn Park","ASBO","COOKSTOWN",10718
"2015-01",-6.7738,54.503417,"William Street","ASBO","DONAGHADEE",6926
"2015-01",-6.004489,54.758495,"Erskine Park","VISO","BALLYCLARE",18675
"2015-01",-7.87061,54.297848,"Macnean Park","ASBO","BELCOO",489
"2015-01",-7.327493,55.032494,"Ederowen Park","BURG","LONDONDERRY",NA
"2015-01",-5.965991,54.555066,"Fairway Drive","OTTH","BELFAST",335665
"2015-01",-5.934882,54.589437,"Donegall Road","OTTH","BELFAST",335665
"2015-01",-6.259944,54.856791,"Meadowvale","VISO","LISBURN",121654
"2015-01",-5.847327,54.587983,"Gilnahirk Road","OTTH","BELFAST",335665
"2015-01",-6.694751,54.540547,"Innishmore Park","ASBO","COALISLAND",5789
"2015-01",-7.322855,54.997777,"William Street","ASBO","DONAGHADEE",6926
"2015-01",-5.940785,54.623609,"Vancouver Drive","ASBO","BELFAST",335665
"2015-01",-5.797485,54.721873,"Barn Road","VISO","CARRICKFERGUS",28653
"2015-01",-5.919596,54.607639,"Pilot Street","VISO","BELFAST",335665
"2015-01",-5.938026,54.615691,"Allworthy Avenue","CDAR","BELFAST",335665
"2015-01",-7.322021,54.995338,"The Diamond","CDAR","KILREA",2732
"2015-01",-6.272027,54.351302,"Reilly Place","DRUG","BANBRIDGE",14634
"2015-01",-5.978141,54.580374,"Blackstaff Road","CDAR","KIRCUBBIN",1162
"2015-01",-6.700858,54.243758,"Darkley Road","BURG","ARMAGH",175621
"2015-01",-6.359062,55.218751,"Maghery Road","OTTH","DOWNPATRICK",11012
"2015-01",-7.314174,54.984586,"Campion Court","ASBO","LONDONDERRY",NA
"2015-01",-5.96004,54.540509,"Edenderry Cottages","OTCR","BELFAST",335665
"2015-01",-5.933398,54.597974,"College Street","VISO","ARMAGH",175621
"2015-01",-6.011698,54.544973,"Laurel Way","ASBO","DUNMURRY",NA
"2015-01",-6.193801,54.711151,"Brantwood Gardens","VISO","ANTRIM",21896
"2015-01",-6.454129,54.411237,"Mahon Drive","VISO","PORTADOWN",22611
"2015-01",-5.887731,54.403203,"Windmill Gardens","VISO","BALLYNAHINCH",5567
"2015-01",-6.275819,54.868688,"Thomas Street","SHOP","BALLYMENA",30265
"2015-01",-6.055124,54.503432,"Ashlea Place","ASBO","LISBURN",121654
"2015-01",-6.740755,54.652623,"Dunmore Crescent","ASBO","BELFAST",335665
"2015-01",-5.934633,54.612075,"New Lodge Road","CDAR","BELFAST",335665
"2015-01",-5.944767,54.583325,"Ashley Avenue","OTTH","BELFAST",335665
"2015-01",-5.863614,54.577426,"Lower Braniel Road","ASBO","BELFAST",335665
"2015-01",-5.700585,54.326091,"Ballyhornan Road","OTTH","DOWNPATRICK",11012
"2015-01",-5.845325,54.25723,"Main Street","BURG","BALLYMONEY",11365
"2015-01",-5.86414,54.694988,"Longfield Gardens","ASBO","CARRICKFERGUS",28653
"2015-01",-6.342289,54.173436,"Corn Market","OTTH","NEWRY",27234
"2015-01",-5.563999,54.534966,"Cuan Gardens","ASBO","GREYABBEY",987
"2015-01",-6.069677,54.516972,"Drumard Drive","ASBO","COLERAINE",24694
"2015-01",-6.282305,54.351224,"Edenderry Park","BURG","BANBRIDGE",14634
"2015-01",-5.952344,54.613903,"Rothsay Square","ASBO","BELFAST",335665
"2015-01",-5.68997,54.594182,"East Street","BURG","NEWTOWNARDS",28654
"2015-01",-6.274095,54.871116,"Devenagh Court","ASBO","BALLYMENA",30265
"2015-01",-6.339119,54.175351,"The Mall","ASBO","NEWRY",27234
"2015-01",-6.020538,54.550077,"Thornhill House","VISO",NA,NA
"2015-01",-6.013722,54.576157,"Mulroy Park","ASBO","BELFAST",335665
"2015-01",-5.893018,54.407932,"Redburn Heights","BURG","BALLYNAHINCH",5567
"2015-01",-5.865101,54.598666,"Belmont Church Road","ASBO","BELFAST",335665
"2015-01",-6.017247,54.378499,"Rathfriland Road","VECR","DROMARA",601
"2015-01",-5.919596,54.607639,"Pilot Street","CDAR","BELFAST",335665
"2015-01",-6.337535,54.175123,"Marcus Street","VISO","NEWRY",27234
"2015-01",-5.986597,54.582052,"Denewood Park","ASBO","BELFAST",335665
"2015-01",-5.652026,54.400933,"High Street","CDAR","HOLYWOOD",12657
"2015-01",-6.263996,54.879193,"Dunfane Avenue","PUBO","BALLYMENA",30265
"2015-01",-5.922125,54.602355,"Donegall Quay","CDAR","BELFAST",335665
"2015-01",-6.448531,54.430994,"Churchill Gardens","ASBO","PORTADOWN",22611
"2015-01",-6.335498,54.72185,"Blackrock Road","VISO","KILREA",2732
"2015-01",-7.308884,54.587973,"Coolnagard Avenue","ASBO","OMAGH",21325
"2015-01",-5.923664,54.633236,"Lowwood Park","VISO","BELFAST",335665
"2015-01",-5.721141,54.316318,"Arkle Park","BURG","DOWNPATRICK",11012
"2015-01",-5.979165,54.618739,"Forthriver Drive","VISO","BELFAST",335665
"2015-01",-6.378462,54.446138,"Enniskeen","ASBO","CRAIGAVON",17213
"2015-01",-7.333982,55.004306,"Mount Street","VISO","LONDONDERRY",NA
"2015-01",-6.745891,54.651885,"Lissan Road","ASBO","COOKSTOWN",10718
"2015-01",-7.308345,55.016523,"Garden City","VECR","LONDONDERRY",NA
"2015-01",-5.935169,54.588355,"Lisburn Road","ASBO","BELFAST",335665
"2015-01",-5.723332,54.316719,"Race Course Road","OTTH","DOWNPATRICK",11012
"2015-01",-5.940603,54.258383,"Clarmont Avenue","CDAR","CASTLEWELLAN",2421
"2015-01",-7.269431,55.001249,"Carn Manor","ASBO","LONDONDERRY",NA
"2015-01",-6.77083,54.504142,"Irish Street","THPR","KILLYLEAGH",2501
"2015-01",-7.327876,54.990951,"Bishop Street","VECR","LONDONDERRY",NA
"2015-01",-6.426343,54.442971,"Seagoe Road","OTTH","PORTADOWN",22611
"2015-01",-5.745216,54.549875,"Killinchy Street","ASBO","COMBER",9256
"2015-01",-6.009396,54.745557,"Grange Valley Park","BURG","BALLYCLARE",18675
"2015-01",-7.632477,54.360825,"Lawnakilla Park","ROBY","ENNISKILLEN",13826
"2015-01",-5.942343,54.599798,"Divis Tower","OTTH","BELFAST",335665
"2015-01",-6.271468,54.881177,"Dunclug Park","VISO","BALLYMENA",30265
"2015-01",-5.818695,54.722328,"Maple Gardens","ASBO","CARRICKFERGUS",28653
"2015-01",-6.230421,54.479666,"Castlevue Gardens","ASBO",NA,NA
"2015-01",-6.672838,54.840887,"Largantogher Park","CDAR","MAGHERA",8387
